ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction
CNTID_1115,Christopher,Korby,Korby Christopher,2/26/1969,Male,christopher_korby@murphymartinezandfisher.com,(110)983-6090x7848,43898,1291 Becker Island,Temecula,California,USA,1/31/2019,medium,Yes,104443.93092315305,Software Engineer,low
CNTID_1116,Joseph,Fegett,Joseph Fegett,3/9/1995,Male,joseph_fegett@mooreinc.com,854.473.7585,42566,43291 Patterson Turnpike Apt. 066,Vista,California,USA,1/31/2019,medium,No,97861.62528663687,Teacher,medium
CNTID_1117,Richard,Rathrock,Richard Rathrock,1/18/1999,Male,richard_rathrock@jordanllc.com,010.764.8772x629,14358,430 Jack Ranch,Columbus,Georgia,USA,1/31/2019,medium,No,124031.44723708315,Teacher,medium
CNTID_1118,Kevin,Rutgers,Kevin Rutgers,11/12/1979,Male,kevin_rutgers@vasquezquinnandnielsen.com,966-989-9070x786,81976,28027 Aaron Isle,Pearland,Texas,USA,1/31/2019,high,Yes,189112.9339310481,Software Engineer,high
CNTID_1119,James,Hidde,James Hidde,2/11/2008,Male,james_hidde@taylorgarrett.com,545-274-1303x4348,64430,155 Colleen Track Apt. 909,Coral Springs,Florida,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_1120,Brian,Trame,Brian Trame,8/10/1997,Male,brian_trame@lewisjohnsonandvazquez.com,228.361.4719x1616,93074,6801 Mary Crest,Boston,Massachusetts,USA,1/31/2019,medium,No,41643.85966053206,Teacher,medium
CNTID_1121,Charles,Tally,Charles Tally,4/24/1969,Male,charles_tally@travisphillipsandgomez.com,(902)115-3249x9085,59865,85699 Christopher Parkways Suite 924,High Point,North Carolina,USA,1/31/2019,medium,No,80106.9425945504,Teacher,medium
CNTID_1122,David,Mire,Dawid Mire,12/6/1991,Male,david_mire@bondtownsendandfisher.com,409-208-4923x70722,22602,4310 Hannah Rue Apt. 536,Hampton,Virginia,USA,1/31/2019,medium,No,47396.98489305237,Software Engineer,low
CNTID_1123,James,Shreves,James Shreves,9/28/1970,Male,james_shreves@leellc.com,1325043701,94458,1443 Melissa Plain,Louisville,Kentucky,USA,1/31/2019,low,Yes,180935.0092436067,Teacher,medium
CNTID_1124,Brian,Gniewek,Brian Gniewek,4/27/1990,Male,brian_gniewek@clarklarsonandward.com,549-912-7950,82583,0595 Gonzalez Valleys Suite 748,Santa Rosa,California,USA,1/31/2019,medium,No,48895.18723724871,Software Engineer,low
CNTID_1125,Kenneth,Buzick,Kenneth Buzick,4/12/2010,Male,kenneth_buzick@piercemathisandhudson.com,479.584.6191,86872,242 Weiss Estate,El Cajon,California,USA,1/31/2019,medium,No,93377.53555067489,Student,low
CNTID_1126,Michael,Marthaler,Michael Marthaler,11/21/1972,Male,michael_marthaler@kingsanchez.com,015.581.4390,82956,49612 Suzanne Track Apt. 772,Grand Prairie,Texas,USA,1/31/2019,high,Yes,33712.583520097105,Software Engineer,high
CNTID_1127,Donald,Serapion,Donald Serapion,10/16/1999,Male,donald_serapion@hugheslee.com,005-159-3606x62815,26733,58446 Collier Harbor Suite 965,Irving,Texas,USA,1/31/2019,low,No,148733.88757761812,Teacher,low
CNTID_1128,Anthony,Crespo,Anthony Crespo,5/24/1981,Male,anthony_crespo@hernandezgonzalezandshort.com,511.227.4437x642,51988,959 James Key Suite 112,Saint Paul,Minnesota,USA,1/31/2019,medium,No,61986.01542143549,Software Engineer,low
CNTID_1129,Edward,Khat,Edward Khat,7/5/2008,Male,edward_khat@lunahenryandsmith.com,(984)921-2721x81862,67387,856 Simpson Parkway,Chicago,Illinois,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1130,Ronald,Soderlund,Ronald Soderlund,12/6/2014,Male,ronald_soderlund@freemaninc.com,201.479.3002x12902,64947,666 Ruben Fords Apt. 824,Glendale,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1131,Donald,Cheda,Cheda Donald,8/17/1987,Male,donald_cheda@meltongroup.com,(353)781-0193,57348,573 Larson Flat,Jacksonville,Florida,USA,1/31/2019,medium,No,20000.0,Teacher,high
CNTID_1132,Edward,Monceaux,Edward Monceaux,8/4/1978,Male,edward_monceaux@hernandezcannonandbrewer.com,828.338.0249x274,36718,7511 Moody Turnpike,Olathe,Kansas,USA,1/31/2019,medium,No,85346.86918910785,Teacher,medium
CNTID_1133,John,Letze,John Letze,3/16/1996,Male,john_letze@nolaninc.com,(920)219-2031x51799,98903,643 Amy Stravenue,Richardson,Texas,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1134,Paul,Zipfel,Paul yipfel,5/27/2004,Male,paul_zipfel@harrislucasandjohnson.com,(215)695-2547x698,15711,401 William Expressway Suite 745,Macon,Georgia,USA,1/31/2019,medium,No,57705.865549465896,Teacher,medium
CNTID_1135,Ronald,Sode,Ronald Sode,7/6/1996,Male,ronald_sode@roweinc.com,(570)606-1496,11027,111 Browning Ferry,Augusta,Georgia,USA,1/31/2019,medium,No,84738.50053471923,Software Engineer,medium
CNTID_1136,Joseph,Logghe,Logghe Joseph,4/7/2011,Male,joseph_logghe@hughestorresandclark.com,544-071-8453,61330,8622 Michael Falls Suite 650,Augusta,Georgia,USA,1/31/2019,low,No,139567.7403582535,Teacher,medium
CNTID_1137,Paul,Shininger,Shininger Paul,11/12/1973,Male,paul_shininger@swansonrodriguez.com,963-183-3363x77538,12902,1750 Sherry Lakes Apt. 107,Kansas City,Kansas,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,medium
CNTID_1138,Kevin,Spigutz,Kevin Spigutz,5/29/2018,Male,kevin_spigutz@bellltd.com,775300387,34212,183 Deborah Cove,Peoria,Illinois,USA,1/31/2019,medium,No,32270.41555060124,Software Engineer,medium
CNTID_1139,Paul,Tuohey,Paol Tuohey,7/26/1998,Male,paul_tuohey@whitemcpherson.com,236.452.6297x852,35580,636 Williams Stream Suite 073,Santa Rosa,California,USA,1/31/2019,medium,No,86665.03762431914,Teacher,medium
CNTID_1140,Paul,Husmann,Paul Husmann,3/10/2010,Male,paul_husmann@lopezreynoldsandpitts.com,001-924-678-2226x13901,70426,94833 Brett Walks Suite 377,Palmdale,California,USA,1/31/2019,medium,No,115544.62609617908,Software Engineer,low
CNTID_1141,David,Chesterfield,David Chesterfield,6/20/2007,Male,david_chesterfield@levinecaldwell.com,4638464405,15243,97180 Flores Coves,Honolulu,Hawaii,USA,1/31/2019,medium,No,82809.19030328005,Software Engineer,low
CNTID_1142,Thomas,Cristales,Thomas Cristales,4/9/1979,Male,thomas_cristales@coxscott.com,(019)479-4133x690,47330,4501 Sullivan Viaduct Apt. 965,Arlington,Texas,USA,1/31/2019,medium,No,93322.44050450945,Software Engineer,low
CNTID_1143,John,Kerley,John Kerley,1/30/1977,Male,john_kerley@zuniganavarro.com,001-198-764-2860,79283,024 Erika Brook Suite 321,Worcester,Massachusetts,USA,1/31/2019,medium,No,132355.19396794113,Software Engineer,medium
CNTID_1144,Mark,Blain,Blain Mark,7/23/2005,Male,mark_blain@drakeplc.com,488-958-4268x41718,31931,61759 Jasmine Mountain Apt. 973,North Las Vegas,Nevada,USA,1/31/2019,medium,No,47787.98799273785,Teacher,medium
CNTID_1145,Thomas,Wan,Thomas Wan,8/29/2006,Male,thomas_wan@hickswallace.com,323.792.4643,71585,5713 Heather Meadow Apt. 553,Downey,California,USA,1/31/2019,medium,No,121691.67281789152,Teacher,medium
CNTID_1146,David,Burby,Burby David,1/8/2000,Male,david_burby@millerpayneandbell.com,(917)848-0740,54002,391 Gina Radial Apt. 445,Simi Valley,California,USA,1/31/2019,medium,No,117895.82377478,Teacher,low
CNTID_1147,Thomas,Nisbet,Thomas Nisbet,3/22/2010,Male,thomas_nisbet@olsonbutler.com,936.238.5490,66450,0660 Carrie Lodge Suite 608,West Covina,California,USA,1/31/2019,low,Yes,263970.5066375605,Doctor,medium
CNTID_1148,Brian,Dabbraccio,Brian Dabbrancio,4/30/1995,Male,brian_dabbraccio@gonzalesboyd.com,1592938375,51836,53883 Wyatt Drives Suite 550,Seattle,Washington,USA,1/31/2019,high,Yes,175748.71190404275,Software Engineer,high
CNTID_1149,Christopher,Meidinger,Chrhstopher Meidinger,2/22/1981,Male,christopher_meidinger@edwardsspencer.com,(435)164-7735,45734,726 Paige Prairie Suite 399,Independence,Missouri,USA,1/31/2019,medium,Yes,77996.65363473658,Teacher,high
CNTID_1150,John,Witczak,John Wijczak,7/26/1988,Male,john_witczak@johnsonmooreandaguirre.com,184-441-6752,50030,872 White Spurs Apt. 165,Aurora,Colorado,USA,1/31/2019,medium,No,67753.65130002351,Teacher,medium
CNTID_1151,Donald,Tam,Tam Donald,2/23/2000,Male,donald_tam@oconnordougherty.com,001-072-539-5264,96035,7453 Thomas Street,Providence,Rhode Island,USA,1/31/2019,medium,Yes,23883.884514571495,Teacher,medium
CNTID_1152,Brian,Hinely,Hinely Brian,5/1/1985,Male,brian_hinely@cuevashooverandhughes.com,361-723-5525x0248,26073,14054 Snyder Coves,New Orleans,Louisiana,USA,1/31/2019,medium,No,56517.668975384906,Teacher,medium
CNTID_1153,Anthony,Blahnik,Anthony Blahnik,10/14/1974,Male,anthony_blahnik@aligroup.com,909-296-9479x36763,85393,19547 Brenda Fall,Corona,California,USA,1/31/2019,medium,Yes,96239.11873690707,Teacher,medium
CNTID_1154,Edward,Mitri,Edward Mitri,7/31/2009,Male,edward_mitri@kingtaylorandcuevas.com,001-962-582-6437x8811,34393,75556 Carolyn Crossroad Apt. 729,Dayton,Ohio,USA,1/31/2019,medium,No,82079.82083571139,Teacher,medium
CNTID_1155,William,Schnurbusch,Schnurbusch William,4/26/1971,Male,william_schnurbusch@wrightmatthewsandstewart.com,1839683875,94802,7700 Thornton Harbor Suite 058,Santa Clarita,California,USA,1/31/2019,low,Yes,132499.94166969665,Software Engineer,low
CNTID_1156,Michael,Leverance,Michael Leverance,9/16/2014,Male,michael_leverance@garzallc.com,7734654577,53173,432 Anna Ville,Cleveland,Ohio,USA,1/31/2019,medium,No,128152.88692302792,Teacher,medium
CNTID_1157,David,Bizzle,David Bizzle,1/7/2012,Male,david_bizzle@jonesandsons.com,(872)786-1890x13053,38399,32945 Patrick Springs Apt. 078,Palm Bay,Florida,USA,1/31/2019,medium,Yes,56608.29571997501,Teacher,high
CNTID_1158,Brian,Brooker,Brran Brooker,5/2/2011,Male,brian_brooker@campbellwalterandwheeler.com,488.470.4303,81381,9488 Donna Tunnel,Washington,District of Columbia,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1159,Thomas,Lions,Thomas Lions,9/30/1973,Male,thomas_lions@reynoldssmith.com,510.978.1160x12048,96393,11167 Anderson Estate,Saint Paul,Minnesota,USA,1/31/2019,medium,No,40804.56122621977,Teacher,medium
CNTID_1160,George,Mcdale,George Mcdale,2/12/1980,Male,george_mcdale@starkparker.com,152-796-6791,32532,01250 Wilson Vista,Waco,Texas,USA,1/31/2019,low,Yes,137720.15478074734,Software Engineer,low
CNTID_1161,Mark,Balque,Mark Balque,11/24/1994,Male,mark_balque@westplc.com,001-168-097-4002x89953,64943,6336 Keith Fork,West Valley City,Utah,USA,1/31/2019,low,No,180417.11752940735,Software Engineer,low
CNTID_1162,Donald,Wehe,Donald Wehe,3/4/1977,Male,donald_wehe@howellparksandcooper.com,828.163.8944x3041,44761,851 Jonathan River Suite 797,Miramar,Florida,USA,1/31/2019,medium,No,54607.70077594704,Teacher,high
CNTID_1163,Joseph,Waldenmyer,Waldenmyer Joseph,11/26/1978,Male,joseph_waldenmyer@browningandsons.com,(192)745-2409x50194,87023,09086 Sydney Ford,Rochester,New York,USA,1/31/2019,medium,No,96020.02199066136,Teacher,medium
CNTID_1164,James,Hollinghead,Hollinghead James,12/31/1982,Male,james_hollinghead@floresvazquezandryan.com,(462)744-0922x26769,81132,120 Taylor Freeway Apt. 464,Clinton,Michigan,USA,1/31/2019,medium,Yes,52711.728154216624,Teacher,high
CNTID_1165,Jason,Downer,Jason Downer,8/23/2011,Male,jason_downer@snowharrisandmarquez.com,001-344-890-6140x374,35546,3742 Grant Loaf,Los Angeles,California,USA,1/31/2019,medium,No,115413.2824074649,Teacher,medium
CNTID_1166,Mark,Hartin,Hartin Mark,3/20/1994,Male,mark_hartin@brooksbrown.com,001-375-606-0521x372,63527,513 Sandra Club Suite 287,San Bernardino,California,USA,1/31/2019,medium,No,79143.97053847472,Teacher,medium
CNTID_1167,Richard,Marotti,Richard Marotti,8/21/1982,Male,richard_marotti@valentinetanner.com,229.976.0986,89018,30141 Mcneil Pines Apt. 449,Woodbridge,New Jersey,USA,1/31/2019,medium,No,117387.86146358596,Teacher,medium
CNTID_1168,Richard,Fereira,Fereira Richard,3/10/1977,Male,richard_fereira@nealwongandbooker.com,577.302.7061,88634,219 Monica Mill Suite 592,Lowell,Massachusetts,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1169,James,Brodhag,James Brozhag,8/2/2002,Male,james_brodhag@allencastilloandkaiser.com,001-710-910-3888x205,63938,00821 Pamela Isle,Stockton,California,USA,1/31/2019,medium,Yes,88170.19487008854,Teacher,medium
CNTID_1170,Richard,Conforto,Richard Conforto,7/24/1995,Male,richard_conforto@hopkinsrichardsanddavis.com,412-490-5775x16983,74365,701 Watson Rue,New Orleans,Louisiana,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_1171,William,Davidsen,Wiiliam Davidsen,9/30/1989,Male,william_davidsen@mitchellphillips.com,(323)918-6563x4751,21437,4053 Ian Trail,Bakersfield,California,USA,1/31/2019,medium,Yes,39360.883713767216,Software Engineer,medium
CNTID_1172,Robert,Munnelly,Munnelly Robert,4/25/1979,Male,robert_munnelly@liplc.com,914-820-1734x87685,76840,387 Wong Heights,Burbank,California,USA,1/31/2019,low,Yes,103711.41697661573,Software Engineer,low
CNTID_1173,Ronald,Buren,Rhnald Buren,3/4/2014,Male,ronald_buren@rodriguezwilliamsandthompson.com,858-337-3188,33846,7202 Jennifer Cliff,Peoria,Arizona,USA,1/31/2019,medium,No,64973.8147359054,Teacher,medium
CNTID_1174,Ronald,Stermer,Ronald Saermer,8/2/2000,Male,ronald_stermer@thomaskelly.com,(441)041-7871,92127,10119 Jason Spurs,Stockton,California,USA,1/31/2019,high,Yes,127363.15237129734,Software Engineer,high
CNTID_1175,Kenneth,Corney,Kenneth Corney,10/20/2000,Male,kenneth_corney@simpsonwilliams.com,702.934.9540,49618,693 Kelly Tunnel Suite 179,Yonkers,New York,USA,1/31/2019,medium,No,113439.33385151345,Teacher,medium
CNTID_1176,Joseph,Raveling,Joseph Raveling,7/10/2015,Male,joseph_raveling@russogroup.com,6338421018,26232,999 Larson Squares Apt. 122,Akron,Ohio,USA,1/31/2019,medium,Yes,118608.77670641108,Teacher,medium
CNTID_1177,Edward,Bersaw,Edward Bersaw,3/12/2007,Male,edward_bersaw@myersolsen.com,902-990-2901x3683,36348,66068 Zachary Extensions Apt. 700,Lexington,Kentucky,USA,1/31/2019,medium,Yes,81837.70874073142,Teacher,high
CNTID_1178,Paul,Heidel,Paul Heidel,8/18/1975,Male,paul_heidel@gonzalezmacdonald.com,333.422.4581,59477,2392 Lauren Mountain,Fremont,California,USA,1/31/2019,high,Yes,239424.77184739604,Software Engineer,high
CNTID_1179,Edward,Moselle,Edward Moselle,1/22/1989,Male,edward_moselle@booneinc.com,(642)063-1872x495,12842,903 Campbell Mountain Suite 363,Vallejo,California,USA,1/31/2019,high,Yes,40077.98028186419,Software Engineer,high
CNTID_1180,James,Lindaman,Jases Lindaman,6/30/1994,Male,james_lindaman@blairmorgan.com,8207647615,15672,052 Lewis Drives,Phoenix,Arizona,USA,1/31/2019,medium,No,63956.668541788466,Teacher,medium
CNTID_1181,Kenneth,Tepp,Kenneth Tepp,10/1/1971,Male,kenneth_tepp@moralesgroup.com,793-139-5159x154,37396,743 Schwartz Trace Apt. 764,Oceanside,California,USA,1/31/2019,medium,No,76286.45311760549,Teacher,low
CNTID_1182,George,Chessor,George Chessor,7/20/2016,Male,george_chessor@evansatkins.com,5826685355,87985,5586 Wagner Mews,Bellevue,Washington,USA,1/31/2019,high,Yes,155742.7466562487,Software Engineer,high
CNTID_1183,Edward,Bevell,Edward Bevell,11/21/1995,Male,edward_bevell@ortizmyersandsanchez.com,491-573-1251x252,60407,59393 Brianna Ridge,Torrance,California,USA,1/31/2019,low,No,172312.49415775266,Software Engineer,low
CNTID_1184,Christopher,Headly,Christopher Headly,6/25/1998,Male,christopher_headly@delgadoandsons.com,842.632.7825x110,31312,04123 Teresa Streets Suite 132,Olathe,Kansas,USA,1/31/2019,medium,No,55086.62237743012,Teacher,medium
CNTID_1185,Daniel,Simonett,Damiel Simonett,5/2/1971,Male,daniel_simonett@krausebairdandford.com,708.016.0491x81091,11884,02288 Anthony Mill Apt. 238,Burbank,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1186,Steven,Cabeza,Cabeza Steven,3/5/2000,Male,steven_cabeza@robertsinc.com,9235976808,81840,75642 Ricky Springs Apt. 924,Rockford,Illinois,USA,1/31/2019,medium,No,68242.69612584177,Teacher,medium
CNTID_1187,Robert,Mosco,Robelt Mosco,2/5/1982,Male,robert_mosco@colemanbushandthompson.com,(658)487-9329,78678,5409 Scott Pines,Gresham,Oregon,USA,1/31/2019,medium,No,83658.55634293873,Software Engineer,medium
CNTID_1188,Mark,Kennealy,Mark Kennealy,4/25/1990,Male,mark_kennealy@fergusonllc.com,001-223-053-4424,95768,9015 Stacey Parkway Suite 416,Columbia,Missouri,USA,1/31/2019,medium,No,85533.70491882418,Teacher,medium
CNTID_1189,Ronald,Moudy,Ronald Moudy,5/20/1973,Male,ronald_moudy@ochoaandsons.com,294-501-0571x369,36462,6660 Perez Shoal,Montgomery,Alabama,USA,1/31/2019,medium,No,35312.87391651705,Teacher,medium
CNTID_1190,Kevin,Tytler,Kevin Tytler,5/30/1972,Male,kevin_tytler@daviswarrenandchapman.com,730-182-2708x65747,90310,80829 John Extensions,Broken Arrow,Oklahoma,USA,1/31/2019,medium,No,61861.59588322727,Teacher,high
CNTID_1191,Paul,Tacheny,Paul Tacheny,8/5/1977,Male,paul_tacheny@thomasltd.com,001-457-132-9076x89005,74734,4887 Jeffrey Coves,Washington,District of Columbia,USA,1/31/2019,medium,No,52733.61774685597,Teacher,high
CNTID_1192,William,Gow,William Gow,8/23/2012,Male,william_gow@hernandezhernandez.com,(259)515-0563,90639,8310 Suzanne Station,Port St. Lucie,Florida,USA,1/31/2019,medium,No,91990.41853671958,Teacher,high
CNTID_1193,Michael,Godino,Miuhael Godino,11/28/2017,Male,michael_godino@calderonwellsandlee.com,001-481-025-6618x4204,95910,5065 Ross Mountains Apt. 278,Providence,Rhode Island,USA,1/31/2019,low,No,140101.45736152685,Teacher,low
CNTID_1194,John,Grodin,John Grodin,5/22/1969,Male,john_grodin@kingallison.com,847-926-6072,44626,470 Hayes Trail,Burbank,California,USA,1/31/2019,high,Yes,202332.4210329288,Software Engineer,high
CNTID_1195,Joseph,Sochocki,Joseph Sochocki,10/13/2009,Male,joseph_sochocki@vasquezford.com,629-622-7588x4205,76296,99105 Jason Loaf Suite 981,Ann Arbor,Michigan,USA,1/31/2019,medium,Yes,89164.09643790852,Teacher,high
CNTID_1196,Michael,Mcclenaghan,Michael Mcclenaghan,7/28/1975,Male,michael_mcclenaghan@ramirezplc.com,2307113838,44512,759 Gordon Haven Suite 120,Los Angeles,California,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1197,James,Alred,James Alred,1/30/1985,Male,james_alred@farrelltorres.com,5772360649,19799,332 Griffin Pines Apt. 611,Portland,Oregon,USA,1/31/2019,medium,No,114676.42651023886,Teacher,medium
CNTID_1198,Steven,Scannapieco,Steven Scannapieco,8/31/1989,Male,steven_scannapieco@gutierrezplc.com,350-121-3833x6217,75434,22052 Gonzalez Gateway,Providence,Rhode Island,USA,1/31/2019,medium,No,129521.38513304116,Teacher,medium
CNTID_1199,Donald,Sharlow,Donald Sharlow,12/18/1981,Male,donald_sharlow@howardsteeleanddixon.com,954.604.8004x2982,62931,4164 Lucas View Apt. 947,Miami,Florida,USA,1/31/2019,medium,No,64412.999342075775,Teacher,high
CNTID_1200,Edward,Baynes,Edward Baynes,9/15/1972,Male,edward_baynes@frankrodriguez.com,4193620298,57298,085 Lisa Landing Suite 434,Kent,Washington,USA,1/31/2019,medium,No,67755.06036630258,Software Engineer,medium
CNTID_1201,David,Thweatt,David Thweatt,10/28/1999,Male,david_thweatt@browninc.com,013.387.3793x7646,81709,9226 Zachary Creek Suite 713,San Francisco,California,USA,1/31/2019,medium,No,37818.265399104705,Teacher,low
CNTID_1202,William,Koppelman,Whlliam Koppelman,3/5/1978,Male,william_koppelman@stevensoninc.com,256.377.1869x9104,50137,072 Barton Estate,Rochester,New York,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1203,Kenneth,Tenore,Kenneth Tenore,4/12/1977,Male,kenneth_tenore@campbellandsons.com,227.142.1687,63854,62203 Sherri Hills Suite 597,San Francisco,California,USA,1/31/2019,medium,No,30257.324405763924,Teacher,low
CNTID_1204,Richard,Guarini,Richard Guarini,7/22/1998,Male,richard_guarini@mcdonaldhallandmunoz.com,(591)513-2381x4764,66115,29430 Riddle Alley,Amarillo,Texas,USA,1/31/2019,medium,No,71316.43066534857,Software Engineer,medium
CNTID_1205,Steven,Leathers,Steven Leathers,12/20/2001,Male,steven_leathers@jenkinsinc.com,059.421.0549,78183,87796 Mark Lane,Sparks,Nevada,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1206,Michael,Gutkowski,Gutkowski Michael,5/27/1970,Male,michael_gutkowski@simsllc.com,475-203-9667x5364,51757,121 Gerald Burgs Apt. 343,West Valley City,Utah,USA,1/31/2019,medium,No,30523.846901883848,Teacher,low
CNTID_1207,Joseph,Faulkes,Joseph Faulkes,7/16/1969,Male,joseph_faulkes@riverscollins.com,556-727-4763x73369,82738,522 Jonathan Hills,Worcester,Massachusetts,USA,1/31/2019,medium,No,64723.502897779916,Teacher,high
CNTID_1208,Mark,Mirsky,Mark Mirsky,8/11/2001,Male,mark_mirsky@perrywilson.com,104-316-4005x0128,66604,51393 Campbell Branch Suite 932,Reno,Nevada,USA,1/31/2019,medium,No,25695.345766467697,Teacher,medium
CNTID_1209,Mark,Rhoan,Rhoan Mark,10/31/1995,Male,mark_rhoan@cabreraloweandweiss.com,001-176-921-6477x17040,74678,96860 Brown Avenue Suite 716,Denton,Texas,USA,1/31/2019,medium,No,60806.73541738784,Teacher,medium
