LoyaltyId,ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,RewardPoints,CreditCard,CreatedOn
LOYID_1168,CNTID_1168,Richard,Fereira,Richard Fereira,1977-03-10,Male,richard_fereira@nealwongandbooker.com,577.302.7061,125,Yes,2017-07-16
LOYID_1169,CNTID_1169,James,Brodhag,James Brodhag,2002-08-02,Male,james_brodhag@allencastilloandkaiser.com,001-710-910-3888x205,85,No,2017-06-10
LOYID_1170,CNTID_1170,Richard,Conforto,Richard Copforto,1995-07-24,Male,richard_conforto@hopkinsrichardsanddavis.com,412-490-5775x16983,20,No,2018-06-14
LOYID_1171,CNTID_1171,William,Davidsen,Wdlliam Davidsen,1989-09-30,Male,william_davidsen@mitchellphillips.com,(323)918-6563x4751,297,No,2018-10-14
LOYID_1172,CNTID_1172,Robert,Munnelly,Robert Munnelly,1979-04-25,Male,robert_munnelly@liplc.com,+1-914-820-1734x87685,138,Yes,2017-10-21
LOYID_1173,CNTID_1173,Ronald,Buren,Ronald Buren,2014-03-04,Male,ronald_buren@rodriguezwilliamsandthompson.com,858-337-3188,40,No,2017-01-04
LOYID_1174,CNTID_1174,Ronald,Stermer,Ronald Stermer,2000-08-02,Male,ronald_stermer@thomaskelly.com,(441)041-7871,264,No,2017-02-19
LOYID_1175,CNTID_1175,Kenneth,Corney,Kenneth Corney,2000-10-20,Male,kenneth_corney@simpsonwilliams.com,702.934.9540,62,No,2017-07-03
LOYID_1176,CNTID_1176,Joseph,Raveling,Joseph Raveling,2015-07-10,Male,joseph_raveling@russogroup.com,6338421018,241,Yes,2018-08-08
LOYID_1177,CNTID_1177,Edward,Bersaw,Edward Bersaw,2007-03-12,Male,edward_bersaw@myersolsen.com,+1-902-990-2901x3683,67,Yes,2018-03-04
LOYID_1178,CNTID_1178,Paul,Heidel,Paul Heidel,1975-08-18,Male,paul_heidel@gonzalezmacdonald.com,333.422.4581,262,No,2018-09-10
LOYID_1179,CNTID_1179,Edward,Moselle,Euward Moselle,1989-01-22,Male,edward_moselle@booneinc.com,(642)063-1872x495,228,Yes,2018-10-22
LOYID_1180,CNTID_1180,James,Lindaman,Jamfs Lindaman,1994-06-30,Male,james_lindaman@blairmorgan.com,8207647615,105,Yes,2017-02-24
LOYID_1181,CNTID_1181,Kenneth,Tepp,Kenneth Tepp,1971-10-01,Male,kenneth_tepp@moralesgroup.com,793-139-5159x154,165,Yes,2017-04-03
LOYID_1182,CNTID_1182,George,Chessor,George Chessor,2016-07-20,Male,george_chessor@evansatkins.com,5826685355,273,No,2017-09-21
LOYID_1183,CNTID_1183,Edward,Bevell,Bevell Edward,1995-11-21,Male,edward_bevell@ortizmyersandsanchez.com,491-573-1251x252,248,No,2017-05-01
LOYID_1184,CNTID_1184,Christopher,Headly,Headly Christopher,1998-06-25,Male,christopher_headly@delgadoandsons.com,842.632.7825x110,60,No,2018-04-08
LOYID_1185,CNTID_1185,Daniel,Simonett,Daniel Simonett,1971-05-02,Male,daniel_simonett@krausebairdandford.com,708.016.0491x81091,287,Yes,2017-12-02
LOYID_1186,CNTID_1186,Steven,Cabeza,Cabeza Steven,2000-03-05,Male,steven_cabeza@robertsinc.com,9235976808,169,No,2017-10-26
LOYID_1187,CNTID_1187,Robert,Mosco,Robvrt Mosco,1982-02-05,Male,robert_mosco@colemanbushandthompson.com,(658)487-9329,154,No,2018-02-23
LOYID_1188,CNTID_1188,Mark,Kennealy,Mark Kennealy,1990-04-25,Male,mark_kennealy@fergusonllc.com,001-223-053-4424,128,Yes,2018-10-09
LOYID_1189,CNTID_1189,Ronald,Moudy,Ronald Moudy,1973-05-20,Male,ronald_moudy@ochoaandsons.com,294-501-0571x369,188,Yes,2017-04-07
LOYID_1190,CNTID_1190,Kevin,Tytler,Kevin Tytler,1972-05-30,Male,kevin_tytler@daviswarrenandchapman.com,+1-730-182-2708x65747,251,Yes,2018-10-11
LOYID_1191,CNTID_1191,Paul,Tacheny,Tacheny Paul,1977-08-05,Male,paul_tacheny@thomasltd.com,001-457-132-9076x89005,296,Yes,2018-08-15
LOYID_1192,CNTID_1192,William,Gow,Gow William,2012-08-23,Male,william_gow@hernandezhernandez.com,(259)515-0563,288,No,2018-11-05
LOYID_1193,CNTID_1193,Michael,Godino,Michael Godino,2017-11-28,Male,michael_godino@calderonwellsandlee.com,001-481-025-6618x4204,46,Yes,2017-01-06
LOYID_1194,CNTID_1194,John,Grodin,John Grodin,1969-05-22,Male,john_grodin@kingallison.com,847-926-6072,72,Yes,2017-11-16
LOYID_1195,CNTID_1195,Joseph,Sochocki,Joseph Sochocki,2009-10-13,Male,joseph_sochocki@vasquezford.com,+1-629-622-7588x4205,49,Yes,2018-05-17
LOYID_1196,CNTID_1196,Michael,Mcclenaghan,Michael Mcclenaghan,1975-07-28,Male,michael_mcclenaghan@ramirezplc.com,2307113838,215,No,2017-04-25
LOYID_1197,CNTID_1197,James,Alred,James Alred,1985-01-30,Male,james_alred@farrelltorres.com,5772360649,198,Yes,2017-09-13
LOYID_1198,CNTID_1198,Steven,Scannapieco,Steven Scannapieco,1989-08-31,Male,steven_scannapieco@gutierrezplc.com,350-121-3833x6217,80,No,2017-03-27
LOYID_1199,CNTID_1199,Donald,Sharlow,Donald Sharlow,1981-12-18,Male,donald_sharlow@howardsteeleanddixon.com,954.604.8004x2982,196,Yes,2018-09-01
LOYID_1200,CNTID_1200,Edward,Baynes,Edward Baynes,1972-09-15,Male,edward_baynes@frankrodriguez.com,4193620298,122,Yes,2018-12-20
LOYID_1201,CNTID_1201,David,Thweatt,Thweatt David,1999-10-28,Male,david_thweatt@browninc.com,013.387.3793x7646,230,Yes,2018-07-03
LOYID_1202,CNTID_1202,William,Koppelman,William zoppelman,1978-03-05,Male,william_koppelman@stevensoninc.com,256.377.1869x9104,45,Yes,2018-05-26
LOYID_1203,CNTID_1203,Kenneth,Tenore,Kenneth Tenore,1977-04-12,Male,kenneth_tenore@campbellandsons.com,227.142.1687,264,Yes,2018-04-15
LOYID_1204,CNTID_1204,Richard,Guarini,Guarini Richard,1998-07-22,Male,richard_guarini@mcdonaldhallandmunoz.com,(591)513-2381x4764,168,Yes,2018-10-31
LOYID_1205,CNTID_1205,Steven,Leathers,Leathers Steven,2001-12-20,Male,steven_leathers@jenkinsinc.com,059.421.0549,98,No,2018-05-02
LOYID_1206,CNTID_1206,Michael,Gutkowski,Michael Gutkocski,1970-05-27,Male,michael_gutkowski@simsllc.com,+1-475-203-9667x5364,233,Yes,2017-01-12
LOYID_1207,CNTID_1207,Joseph,Faulkes,Jogeph Faulkes,1969-07-16,Male,joseph_faulkes@riverscollins.com,+1-556-727-4763x73369,268,Yes,2018-01-12
LOYID_1208,CNTID_1208,Mark,Mirsky,Mark Mirsky,2001-08-11,Male,mark_mirsky@perrywilson.com,104-316-4005x0128,249,No,2018-03-01
LOYID_1209,CNTID_1209,Mark,Rhoan,Mark Rhoan,1995-10-31,Male,mark_rhoan@cabreraloweandweiss.com,001-176-921-6477x17040,186,Yes,2017-03-29
LOYID_1210,CNTID_1210,Donald,Gruenhagen,Donald Gyuenhagen,1973-03-03,Male,donald_gruenhagen@morganleeandsmith.com,335.469.0460,144,No,2017-09-15
LOYID_1211,CNTID_1211,Mark,Geach,Mark Geach,2001-01-02,Male,mark_geach@garzainc.com,+1-377-514-6743x564,22,No,2017-07-12
LOYID_1212,CNTID_1212,Mark,Gascho,Mark Gascho,1991-05-14,Male,mark_gascho@wheelerriceandstevens.com,+1-787-754-3938,113,Yes,2018-09-19
LOYID_1213,CNTID_1213,Kevin,Aparicio,Kevin Aparicio,1981-05-07,Male,kevin_aparicio@reyeshicksanddouglas.com,+1-085-432-7410x094,51,Yes,2018-03-17
LOYID_1214,CNTID_1214,Brian,Havely,Brian Havely,2012-11-26,Male,brian_havely@rhodesgroup.com,351-339-3500,200,Yes,2017-07-28
LOYID_1215,CNTID_1215,William,Burge,William Burge,1969-03-14,Male,william_burge@mercadoflores.com,446-350-7746x0459,216,Yes,2018-08-23
LOYID_1216,CNTID_1216,James,Champeau,James Champeau,1973-12-04,Male,james_champeau@proctorcook.com,579.085.1080x2130,184,No,2017-01-26
LOYID_1217,CNTID_1217,William,Mahrer,William Mahrer,2013-11-08,Male,william_mahrer@robertstaylorandjenkins.com,001-285-779-0792x0902,156,Yes,2017-05-21
LOYID_1218,CNTID_1218,David,Vandermay,David Vandermay,2014-07-03,Male,david_vandermay@martinezjenkins.com,(833)663-3662x49255,115,No,2018-08-18
LOYID_1219,CNTID_1219,Richard,Worst,Richard Werst,1988-01-04,Male,richard_worst@harrisinc.com,+1-378-596-6062,60,Yes,2018-09-23
LOYID_1220,CNTID_1220,Joseph,Calumag,Calumag Joseph,2001-02-26,Male,joseph_calumag@woodobrienandjuarez.com,114.095.9541,259,Yes,2017-03-09
LOYID_1221,CNTID_1221,Kevin,Drozdowski,Drozdowski Kevin,2015-12-13,Male,kevin_drozdowski@evansbailey.com,+1-557-478-2714,69,Yes,2017-08-22
LOYID_1222,CNTID_1222,Jason,Debose,Jason Debose,2001-11-01,Male,jason_debose@taylorrivera.com,(458)801-1746x2788,114,No,2017-10-24
LOYID_1223,CNTID_1223,Christopher,Allensworth,Christoyher Allensworth,2013-11-21,Male,christopher_allensworth@zamorawoodandgarcia.com,001-171-919-4801x74560,227,Yes,2018-06-01
LOYID_1224,CNTID_1224,Mark,Soares,Mark Soares,2008-03-20,Male,mark_soares@greenrobertson.com,107.344.3234,155,No,2017-02-25
LOYID_1225,CNTID_1225,Mark,Schifko,Schifko Mark,1986-05-25,Male,mark_schifko@brayandsons.com,773-321-4240x16279,32,No,2017-03-07
LOYID_1226,CNTID_1226,Anthony,Huelsman,Anthony Huelsman,1997-05-24,Male,anthony_huelsman@ruizdixonandbennett.com,571.801.5888x768,59,Yes,2018-12-18
LOYID_1227,CNTID_1227,Thomas,Lederhos,Lederhos Thomas,1993-03-01,Male,thomas_lederhos@pearsonallen.com,(197)875-6503x49927,235,No,2018-11-15
LOYID_1228,CNTID_1228,John,Ballantyne,John Ballantyne,1987-11-25,Male,john_ballantyne@levineltd.com,(147)958-0603x70092,82,Yes,2018-11-11
LOYID_1229,CNTID_1229,John,Landram,John Landram,1983-04-25,Male,john_landram@franklininc.com,001-597-606-6739,36,No,2018-03-29
LOYID_1230,CNTID_1230,Paul,Nouth,Paul Nouth,1971-11-12,Male,paul_nouth@cordovabutlerandhoward.com,001-569-339-3617,48,No,2018-01-01
LOYID_1231,CNTID_1231,Kevin,Lyberger,Kevin Lyberger,2009-01-28,Male,kevin_lyberger@allenwaltonandsmith.com,605.374.0049,205,Yes,2018-03-25
LOYID_1232,CNTID_1232,Michael,Fealy,Michael Fealy,2008-09-17,Male,michael_fealy@jimenezplc.com,+1-587-547-9275x1837,26,Yes,2017-12-22
LOYID_1233,CNTID_1233,William,Quilter,Quilter William,1996-11-06,Male,william_quilter@kellyplc.com,201.568.8800x20478,209,Yes,2017-07-21
LOYID_1234,CNTID_1234,George,Hoggle,Hoggle George,1994-04-28,Male,george_hoggle@ortegaleon.com,001-171-861-4149,165,Yes,2018-12-08
LOYID_1235,CNTID_1235,John,Gonseth,Jahn Gonseth,1988-11-22,Male,john_gonseth@robinsonsmithandjones.com,612.862.0787x6255,265,No,2018-07-15
LOYID_1236,CNTID_1236,Jason,Dennett,Jason Dennelt,2005-08-29,Male,jason_dennett@jacksonltd.com,001-418-375-2882x81675,20,Yes,2018-03-23
LOYID_1237,CNTID_1237,Robert,Ovitz,Robert Ovitz,2002-05-24,Male,robert_ovitz@rosefrancoandroberts.com,(085)469-4474,149,Yes,2017-01-12
LOYID_1238,CNTID_1238,James,Kattner,James Kattner,1972-07-26,Male,james_kattner@whiterivera.com,(510)043-9730,35,Yes,2018-10-01
LOYID_1239,CNTID_1239,Paul,Mendoza,Paul Mendoza,2015-07-29,Male,paul_mendoza@lambertayala.com,512.106.3768,189,Yes,2017-07-03
LOYID_1240,CNTID_1240,Steven,Leibfried,Stegen Leibfried,1986-07-10,Male,steven_leibfried@lovebrooks.com,407-878-6674x58377,249,Yes,2018-08-16
LOYID_1241,CNTID_1241,Edward,Seiter,Edward Seiter,2002-06-07,Male,edward_seiter@sharpgainesandwright.com,299.954.5157,53,Yes,2018-05-31
LOYID_1242,CNTID_1242,James,Hodgkin,James Hodgkin,1972-07-12,Male,james_hodgkin@obrienparker.com,(529)001-1195,160,Yes,2018-05-18
LOYID_1243,CNTID_1243,Kevin,Kauphusman,Kauphusman Kevin,1992-05-09,Male,kevin_kauphusman@wheelerltd.com,001-409-291-1355x3585,267,Yes,2018-07-29
LOYID_1244,CNTID_1244,George,Sciavillo,George Sciavillo,1980-10-28,Male,george_sciavillo@kellysmith.com,+1-377-544-2217x657,105,No,2018-10-27
LOYID_1245,CNTID_1245,Steven,Sakkinen,Steven Sakkinen,2002-03-31,Male,steven_sakkinen@campbellsanchez.com,+1-403-355-0867x1319,13,No,2017-07-19
LOYID_1246,CNTID_1246,Joseph,Tsistinas,Joseph Tsistinas,1988-08-08,Male,joseph_tsistinas@terryinc.com,136-671-6747,13,No,2018-01-29
LOYID_1247,CNTID_1247,William,Armon,Armon William,1989-10-19,Male,william_armon@zimmermanhoffmanandwiggins.com,779.381.5512x051,280,No,2017-09-28
LOYID_1248,CNTID_1248,Steven,Jory,Steven Joqy,1969-04-30,Male,steven_jory@johnstonandsons.com,+1-852-638-2760x0059,160,No,2018-11-09
LOYID_1249,CNTID_1249,Anthony,Kasemeier,Anthony Kasemeier,1991-10-31,Male,anthony_kasemeier@stephensandsons.com,723.781.6724,257,Yes,2018-04-24
LOYID_1250,CNTID_1250,Steven,Caro,Caro Steven,1982-10-17,Male,steven_caro@pachecomurphyandadams.com,001-979-237-2718x778,147,Yes,2017-05-01
LOYID_1251,CNTID_1251,Robert,Rudisail,Robert Rudisail,1996-11-14,Male,robert_rudisail@wilsonpowell.com,001-100-752-8247x87801,47,Yes,2017-02-27
LOYID_1252,CNTID_1252,Michael,Constantini,Michael Constantini,1988-04-19,Male,michael_constantini@tannerthomas.com,120-755-0084,140,No,2018-04-04
LOYID_1253,CNTID_1253,Paul,Juckett,Paul Juckett,1971-10-03,Male,paul_juckett@fullerrodriguez.com,+1-532-808-9164x9668,21,No,2018-08-04
LOYID_1254,CNTID_1254,Edward,Sammut,Edward Sammut,2013-09-19,Male,edward_sammut@glovergoodmanandcunningham.com,+1-662-623-2229x7094,75,Yes,2018-06-29
LOYID_1255,CNTID_1255,Christopher,Hauswald,Christopher Hauswald,1995-10-14,Male,christopher_hauswald@josephltd.com,8851505597,100,Yes,2017-09-22
LOYID_1256,CNTID_1256,Robert,Mirabelli,Robert Mirabelli,2015-06-11,Male,robert_mirabelli@yoderellisandroberts.com,+1-765-728-3459x13089,56,Yes,2017-07-02
LOYID_1257,CNTID_1257,Brian,Gentili,Brian Gentili,1974-09-11,Male,brian_gentili@scottpowell.com,499.784.5205,163,Yes,2018-12-05
LOYID_1258,CNTID_1258,Joseph,Davila,Joseph Davila,1974-08-02,Male,joseph_davila@riverahansenandpierce.com,466-350-2425x0087,70,Yes,2018-05-11
LOYID_1259,CNTID_1259,George,Lahaie,George Lahaie,2002-06-16,Male,george_lahaie@simsinc.com,908-222-0473x6919,242,Yes,2018-11-06
LOYID_1260,CNTID_1260,Daniel,Georgevic,Daniel Georgevic,2017-07-11,Male,daniel_georgevic@martinltd.com,001-872-699-6608x64655,278,Yes,2017-10-01
LOYID_1261,CNTID_1261,Ronald,Corvan,Ronald Corvan,1995-08-21,Male,ronald_corvan@brownplc.com,020-915-5880x05258,69,No,2017-08-03
LOYID_1262,CNTID_1262,Robert,Bustamente,Robert Bustamente,1969-05-24,Male,robert_bustamente@jacksondanielsandleach.com,2754432336,136,Yes,2018-01-11
LOYID_1263,CNTID_1263,Mark,Cloyd,Cloyd Mark,1973-10-06,Male,mark_cloyd@cervantesllc.com,(546)380-7600,94,No,2017-06-17
LOYID_1264,CNTID_1264,Charles,Wyett,Charles Wyett,1973-09-21,Male,charles_wyett@fletcherinc.com,682.041.3376x4991,131,Yes,2017-09-30
LOYID_1265,CNTID_1265,Robert,Dechant,Robert Decrant,1973-11-04,Male,robert_dechant@martinezltd.com,(488)581-6104x7279,145,No,2017-07-02
LOYID_1266,CNTID_1266,Kevin,Steenburg,Kevin Steenburg,1969-02-18,Male,kevin_steenburg@porterltd.com,001-468-545-1541x011,206,No,2018-07-22
LOYID_1267,CNTID_1267,Jason,Ates,Ates Jason,1971-01-22,Male,jason_ates@maciasinc.com,(286)084-6492x66259,184,No,2017-03-20
LOYID_1268,CNTID_1268,Mark,Rabe,Mazk Rabe,2003-05-17,Male,mark_rabe@leonardgroup.com,001-718-290-9751x680,261,Yes,2018-01-11
LOYID_1269,CNTID_1269,Mark,Calhoon,Mark Calhoon,2003-04-23,Male,mark_calhoon@ortegaandsons.com,001-478-240-8376x487,177,No,2017-11-22
LOYID_1270,CNTID_1270,Donald,Buttner,Donald Buttner,1976-07-24,Male,donald_buttner@wheelerplc.com,+1-618-393-3890,165,No,2017-12-06
LOYID_1271,CNTID_1271,William,Benningfield,William Benningfield,1982-01-07,Male,william_benningfield@sandovalandsons.com,309.962.6923x0414,35,No,2017-05-26
LOYID_1272,CNTID_1272,Donald,Bien,Donald Bisn,1983-08-05,Male,donald_bien@martinezwallace.com,335-968-6836x6096,153,No,2018-09-12
LOYID_1273,CNTID_1273,Ronald,Nater,Ronald Nater,2008-05-09,Male,ronald_nater@grayherring.com,728-736-3497,175,No,2018-07-11
LOYID_1274,CNTID_1274,Edward,Bogus,Edward Bogts,1970-12-18,Male,edward_bogus@thompsonlaraandmcdaniel.com,221.760.4719x628,258,Yes,2018-02-25
LOYID_1275,CNTID_1275,Jason,Argue,Jason Argue,1980-08-16,Male,jason_argue@robertscollins.com,001-703-249-5190x2257,28,Yes,2018-08-11
LOYID_1276,CNTID_1276,Steven,Helble,Steven Helble,2014-10-27,Male,steven_helble@lopezevansanddurham.com,001-424-265-9128x7054,299,No,2018-09-15
LOYID_1277,CNTID_1277,Paul,Skaer,Skaer Paul,2013-10-05,Male,paul_skaer@reyesrhodes.com,288-518-8193x933,203,No,2017-07-03
LOYID_1278,CNTID_1278,Joseph,Schauland,Joseph Schauland,2017-08-22,Male,joseph_schauland@saundersltd.com,(691)300-7985x8723,121,No,2018-09-08
LOYID_1279,CNTID_1279,Brian,Mccloude,Briyn Mccloude,1973-05-30,Male,brian_mccloude@fitzgeraldplc.com,+1-471-199-7418,255,Yes,2018-01-19
LOYID_1280,CNTID_1280,Joseph,Vanosdel,Joseph Vanosdel,1975-10-16,Male,joseph_vanosdel@coleharrisandharris.com,631.888.8412,149,Yes,2017-06-07
LOYID_1281,CNTID_1281,Kenneth,Silovich,Kenneth Silovich,2000-02-18,Male,kenneth_silovich@patellewis.com,+1-894-195-3328x554,279,Yes,2018-11-25
LOYID_1282,CNTID_1282,Kenneth,Pellicone,Kenneth Pellicone,2013-12-16,Male,kenneth_pellicone@petersibarra.com,921-703-5956x978,213,Yes,2017-08-24
LOYID_1283,CNTID_1283,Steven,Dorris,Steven Dorris,1980-07-13,Male,steven_dorris@lopezltd.com,596.966.5306x753,90,No,2018-09-03
LOYID_1284,CNTID_1284,Anthony,Manginelli,Anthony Manginelli,1981-05-16,Male,anthony_manginelli@daltonmurilloandevans.com,255.188.1996,49,Yes,2018-07-20
LOYID_1285,CNTID_1285,Anthony,Hemmie,Anthony Hejmie,1974-02-04,Male,anthony_hemmie@petersmasseyandgonzalez.com,001-108-352-5416x473,149,Yes,2018-12-26
LOYID_1286,CNTID_1286,Richard,Gougis,Ricaard Gougis,2017-04-29,Male,richard_gougis@lemartinandparker.com,779.372.7969x246,89,Yes,2017-02-06
LOYID_1287,CNTID_1287,William,Konick,William Konick,2007-12-22,Male,william_konick@russellwilson.com,5831303885,209,No,2018-02-22
LOYID_1288,CNTID_1288,Robert,Dutch,Robert Dutch,1976-07-16,Male,robert_dutch@woodgoldenandcooper.com,645.495.9306,215,Yes,2018-05-21
LOYID_1289,CNTID_1289,Paul,Carrelli,Pauh Carrelli,1999-12-17,Male,paul_carrelli@jordanespinozaandreed.com,165-093-2472x177,162,No,2017-10-14
LOYID_1290,CNTID_1290,Michael,Pennison,Michael Pennison,2009-11-18,Male,michael_pennison@larsonschwartzandhendricks.com,533-261-5038x2564,298,Yes,2017-09-21
LOYID_1291,CNTID_1291,Michael,Strong,Michael Strong,2000-04-11,Male,michael_strong@starkgoodwinandmichael.com,(188)243-5594,61,No,2017-03-03
LOYID_1292,CNTID_1292,Ronald,Petrosyan,Ronald Petrosyan,1994-04-02,Male,ronald_petrosyan@williamsrobinson.com,(762)723-9935x8752,178,No,2018-01-10
LOYID_1293,CNTID_1293,Brian,Schield,Brian Schield,2008-05-12,Male,brian_schield@pattonwilliamsandyoung.com,(287)068-5493,278,No,2018-06-26
LOYID_1294,CNTID_1294,Paul,Maurais,Paul Maurais,1996-08-05,Male,paul_maurais@benitezgroup.com,225.455.3734x0472,95,Yes,2017-01-07
LOYID_1295,CNTID_1295,Robert,Wilds,Robert Wilds,1984-09-15,Male,robert_wilds@johnsonlin.com,5037299086,237,No,2017-10-20
LOYID_1296,CNTID_1296,Daniel,Galasso,Daniel Galasso,2017-02-13,Male,daniel_galasso@youngllc.com,(749)418-8386x06963,166,No,2018-04-18
LOYID_1297,CNTID_1297,David,Vitek,David Vitek,1999-01-25,Male,david_vitek@rodrigueztorres.com,001-128-359-7216x68491,219,No,2017-01-18
LOYID_1298,CNTID_1298,Robert,Riske,Robert Riske,1972-09-20,Male,robert_riske@rogersvasquezandward.com,614.504.2561,250,Yes,2017-03-24
LOYID_1299,CNTID_1299,Richard,Frehse,Richard Frehse,2007-08-17,Male,richard_frehse@smithrogers.com,582.755.3403x13004,78,Yes,2018-02-26
LOYID_1300,CNTID_1300,Ronald,Munning,Munning Ronald,2017-03-04,Male,ronald_munning@crossgoodwin.com,+1-688-185-6373x30146,122,No,2018-07-03
LOYID_1301,CNTID_1301,Robert,Purkiss,Robekt Purkiss,1985-07-26,Male,robert_purkiss@hayesandsons.com,762-357-1535,228,No,2017-04-17
LOYID_1302,CNTID_1302,Ronald,Boyer,Ronald Boyer,1974-09-09,Male,ronald_boyer@durhambutlerandfrank.com,001-065-831-3811x966,225,No,2017-11-26
LOYID_1303,CNTID_1303,Joseph,Warrior,Joseph Warrior,1982-01-27,Male,joseph_warrior@howardplc.com,807-226-1874,268,Yes,2017-11-17
LOYID_1304,CNTID_1304,William,Rauhecker,William Rauhecker,2007-04-29,Male,william_rauhecker@greenbutlerandreed.com,+1-024-027-7797x455,79,Yes,2018-03-21
LOYID_1305,CNTID_1305,John,Erion,Jlhn Erion,2010-09-13,Male,john_erion@sanchezholtandfarmer.com,(846)869-0725,282,Yes,2018-03-04
LOYID_1306,CNTID_1306,Thomas,Horgan,Thomas Horgan,2004-07-17,Male,thomas_horgan@sharpandsons.com,9107035574,104,No,2017-03-22
LOYID_1307,CNTID_1307,Edward,Tunney,Edward Tunney,2008-04-30,Male,edward_tunney@taylorinc.com,001-289-070-0903,115,No,2017-06-14
LOYID_1308,CNTID_1308,Michael,Bhairo,Michael Bhairo,1971-01-06,Male,michael_bhairo@harmonharrison.com,(601)882-1727x6751,118,Yes,2018-09-20
LOYID_1309,CNTID_1309,Brian,Walen,Brian Walen,1980-02-07,Male,brian_walen@davisjacksonandsantiago.com,8149139203,158,Yes,2018-07-12
LOYID_1310,CNTID_1310,James,Terlecki,James Terlecki,1980-06-06,Male,james_terlecki@mooneygibbsandforbes.com,(637)758-7382x6284,202,No,2017-07-05
LOYID_1311,CNTID_1311,Kenneth,Prak,Kenneth Prak,1991-12-31,Male,kenneth_prak@ballcrawford.com,001-973-835-0708,128,Yes,2018-07-03
LOYID_1312,CNTID_1312,Daniel,Ostrander,Ostrander Daniel,1995-06-21,Male,daniel_ostrander@guerraandsons.com,(872)493-2135x331,154,Yes,2017-10-02
LOYID_1313,CNTID_1313,Joseph,Maison,Joeeph Maison,2010-11-04,Male,joseph_maison@hillplc.com,6567485483,63,No,2017-10-07
LOYID_1314,CNTID_1314,John,Corpus,John Corpus,1998-11-22,Male,john_corpus@whiteplc.com,873.774.8620,36,Yes,2017-04-08
LOYID_1315,CNTID_1315,Mark,Wayner,Mark Wayner,1974-05-13,Male,mark_wayner@gomezltd.com,507.677.9558,293,Yes,2018-03-27
LOYID_1316,CNTID_1316,Daniel,Rede,Daniel Rede,2015-10-01,Male,daniel_rede@meadowswarrenandrichardson.com,813.350.3677x6537,226,Yes,2018-07-16
LOYID_1317,CNTID_1317,Daniel,Deloria,Daniel Deloria,1984-04-07,Male,daniel_deloria@mackhigginsandmcdonald.com,001-579-149-4555x37133,260,No,2017-02-27
LOYID_1318,CNTID_1318,Kevin,Cisneros,Kevin Cisneros,2006-02-05,Male,kevin_cisneros@leonardandsons.com,706-588-6372x34859,257,Yes,2017-06-29
LOYID_1319,CNTID_1319,James,Standage,James Standame,2018-08-08,Male,james_standage@johnsonmartinez.com,397.545.3747x2050,40,No,2017-10-01
LOYID_1320,CNTID_1320,Michael,Juarbe,Michael Juarbe,1987-05-25,Male,michael_juarbe@greenebyrdandmiller.com,+1-668-314-5165x9236,171,No,2018-08-09
LOYID_1321,CNTID_1321,Donald,Chasnoff,Donald Chasnoff,2002-01-22,Male,donald_chasnoff@riverasantiago.com,6215032049,41,No,2017-02-04
LOYID_1322,CNTID_1322,Kenneth,Halligan,Kenneth Halligan,2016-11-11,Male,kenneth_halligan@martinllc.com,001-891-925-0963x3064,239,Yes,2017-02-14
LOYID_1323,CNTID_1323,James,Swaim,Swaim James,1996-12-05,Male,james_swaim@gentrygonzalez.com,736-382-1147x8501,186,No,2018-11-22
LOYID_1324,CNTID_1324,James,Baruffi,James Baruffi,1986-01-21,Male,james_baruffi@williamswilliams.com,(388)391-9899x549,185,Yes,2018-02-10
LOYID_1325,CNTID_1325,Christopher,Malnar,Christopher Malnar,2008-05-04,Male,christopher_malnar@phillipsbaxter.com,5281513358,165,Yes,2018-05-18
LOYID_1326,CNTID_1326,Michael,Servano,Michael Servano,2013-01-08,Male,michael_servano@nealltd.com,492-458-2955,95,Yes,2017-01-20
LOYID_1327,CNTID_1327,Christopher,Zabka,Christopher Zabka,1979-02-26,Male,christopher_zabka@rileystephens.com,908.303.6466x94698,66,No,2018-07-10
